Series ID,Series title ,Year,Estimate,Estimate footnote,Standard error,Standard error footnote,Survey code,Survey text,Ownership code,Ownership text,Industry code,Industry text,Occupation code,Occupation text,Subcell code,Job characteristic category,Job characteristic,Estimate code,Estimate text,Datatype code,Datatype text,Provision code,Provision text
NBU27352000000000033357,Percent of private industry workers with access to flexible workplace; in finance and insurance,2015,20,,1.1,,IP,Incidence and Key Provision Benefits,2,Private industry workers,520000,Finance and insurance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352000000000033357,Percent of private industry workers with access to flexible workplace; in finance and insurance,2016,21,,1.3,,IP,Incidence and Key Provision Benefits,2,Private industry workers,520000,Finance and insurance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352000000000033357,Percent of private industry workers with access to flexible workplace; in finance and insurance,2017,21,,1.3,,IP,Incidence and Key Provision Benefits,2,Private industry workers,520000,Finance and insurance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352000000000033357,Percent of private industry workers with access to flexible workplace; in finance and insurance,2018,21,,1.2,,IP,Incidence and Key Provision Benefits,2,Private industry workers,520000,Finance and insurance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352000000000033357,Percent of private industry workers with access to flexible workplace; in finance and insurance,2019,21,,1.3,,IP,Incidence and Key Provision Benefits,2,Private industry workers,520000,Finance and insurance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352000000000033357,Percent of private industry workers with access to flexible workplace; in finance and insurance,2020,22,,1.2,,IP,Incidence and Key Provision Benefits,2,Private industry workers,520000,Finance and insurance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352000000000033357,Percent of private industry workers with access to flexible workplace; in finance and insurance,2021,23,,1.3,,IP,Incidence and Key Provision Benefits,2,Private industry workers,520000,Finance and insurance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352000000000033357,Percent of private industry workers with access to flexible workplace; in finance and insurance,2022,28,,1.6,,IP,Incidence and Key Provision Benefits,2,Private industry workers,520000,Finance and insurance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273520A0000000033357,Percent of private industry workers with access to flexible workplace; in financial activities,2010,15,,1.0,,IP,Incidence and Key Provision Benefits,2,Private industry workers,520A00,Financial activities,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273520A0000000033357,Percent of private industry workers with access to flexible workplace; in financial activities,2011,15,,1.1,,IP,Incidence and Key Provision Benefits,2,Private industry workers,520A00,Financial activities,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273520A0000000033357,Percent of private industry workers with access to flexible workplace; in financial activities,2012,15,,1.2,,IP,Incidence and Key Provision Benefits,2,Private industry workers,520A00,Financial activities,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273520A0000000033357,Percent of private industry workers with access to flexible workplace; in financial activities,2013,15,,1.1,,IP,Incidence and Key Provision Benefits,2,Private industry workers,520A00,Financial activities,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273520A0000000033357,Percent of private industry workers with access to flexible workplace; in financial activities,2014,15,,0.9,,IP,Incidence and Key Provision Benefits,2,Private industry workers,520A00,Financial activities,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273520A0000000033357,Percent of private industry workers with access to flexible workplace; in financial activities,2015,16,,1.0,,IP,Incidence and Key Provision Benefits,2,Private industry workers,520A00,Financial activities,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273520A0000000033357,Percent of private industry workers with access to flexible workplace; in financial activities,2016,17,,0.9,,IP,Incidence and Key Provision Benefits,2,Private industry workers,520A00,Financial activities,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273520A0000000033357,Percent of private industry workers with access to flexible workplace; in financial activities,2017,17,,0.9,,IP,Incidence and Key Provision Benefits,2,Private industry workers,520A00,Financial activities,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273520A0000000033357,Percent of private industry workers with access to flexible workplace; in financial activities,2018,17,,1.0,,IP,Incidence and Key Provision Benefits,2,Private industry workers,520A00,Financial activities,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273520A0000000033357,Percent of private industry workers with access to flexible workplace; in financial activities,2019,17,,1.0,,IP,Incidence and Key Provision Benefits,2,Private industry workers,520A00,Financial activities,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273520A0000000033357,Percent of private industry workers with access to flexible workplace; in financial activities,2020,18,,1.1,,IP,Incidence and Key Provision Benefits,2,Private industry workers,520A00,Financial activities,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273520A0000000033357,Percent of private industry workers with access to flexible workplace; in financial activities,2021,19,,1.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,520A00,Financial activities,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273520A0000000033357,Percent of private industry workers with access to flexible workplace; in financial activities,2022,23,,1.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,520A00,Financial activities,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352200000000033357,Percent of private industry workers with access to flexible workplace; in credit intermediation,2010,16,,1.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,522000,Credit intermediation,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352200000000033357,Percent of private industry workers with access to flexible workplace; in credit intermediation,2011,15,,1.5,,IP,Incidence and Key Provision Benefits,2,Private industry workers,522000,Credit intermediation,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352200000000033357,Percent of private industry workers with access to flexible workplace; in credit intermediation,2012,15,,1.7,,IP,Incidence and Key Provision Benefits,2,Private industry workers,522000,Credit intermediation,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352200000000033357,Percent of private industry workers with access to flexible workplace; in credit intermediation,2013,12,,1.2,,IP,Incidence and Key Provision Benefits,2,Private industry workers,522000,Credit intermediation,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352200000000033357,Percent of private industry workers with access to flexible workplace; in credit intermediation,2014,11,,1.2,,IP,Incidence and Key Provision Benefits,2,Private industry workers,522000,Credit intermediation,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352200000000033357,Percent of private industry workers with access to flexible workplace; in credit intermediation,2015,13,,1.3,,IP,Incidence and Key Provision Benefits,2,Private industry workers,522000,Credit intermediation,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352200000000033357,Percent of private industry workers with access to flexible workplace; in credit intermediation,2016,13,,1.1,,IP,Incidence and Key Provision Benefits,2,Private industry workers,522000,Credit intermediation,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352200000000033357,Percent of private industry workers with access to flexible workplace; in credit intermediation,2017,13,,1.2,,IP,Incidence and Key Provision Benefits,2,Private industry workers,522000,Credit intermediation,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352200000000033357,Percent of private industry workers with access to flexible workplace; in credit intermediation,2018,13,,1.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,522000,Credit intermediation,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352200000000033357,Percent of private industry workers with access to flexible workplace; in credit intermediation,2019,12,,1.5,,IP,Incidence and Key Provision Benefits,2,Private industry workers,522000,Credit intermediation,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352200000000033357,Percent of private industry workers with access to flexible workplace; in credit intermediation,2020,12,,1.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,522000,Credit intermediation,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352200000000033357,Percent of private industry workers with access to flexible workplace; in credit intermediation,2021,14,,1.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,522000,Credit intermediation,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352200000000033357,Percent of private industry workers with access to flexible workplace; in credit intermediation,2022,17,,1.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,522000,Credit intermediation,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352400000000033357,Percent of private industry workers with access to flexible workplace; in insurance carriers,2010,17,,2.2,,IP,Incidence and Key Provision Benefits,2,Private industry workers,524000,Insurance carriers,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352400000000033357,Percent of private industry workers with access to flexible workplace; in insurance carriers,2011,21,,2.2,,IP,Incidence and Key Provision Benefits,2,Private industry workers,524000,Insurance carriers,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352400000000033357,Percent of private industry workers with access to flexible workplace; in insurance carriers,2012,23,,2.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,524000,Insurance carriers,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352400000000033357,Percent of private industry workers with access to flexible workplace; in insurance carriers,2013,25,,2.2,,IP,Incidence and Key Provision Benefits,2,Private industry workers,524000,Insurance carriers,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352400000000033357,Percent of private industry workers with access to flexible workplace; in insurance carriers,2014,26,,2.0,,IP,Incidence and Key Provision Benefits,2,Private industry workers,524000,Insurance carriers,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352400000000033357,Percent of private industry workers with access to flexible workplace; in insurance carriers,2015,26,,2.1,,IP,Incidence and Key Provision Benefits,2,Private industry workers,524000,Insurance carriers,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352400000000033357,Percent of private industry workers with access to flexible workplace; in insurance carriers,2016,28,,2.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,524000,Insurance carriers,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352400000000033357,Percent of private industry workers with access to flexible workplace; in insurance carriers,2017,28,,2.2,,IP,Incidence and Key Provision Benefits,2,Private industry workers,524000,Insurance carriers,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352400000000033357,Percent of private industry workers with access to flexible workplace; in insurance carriers,2018,30,,2.5,,IP,Incidence and Key Provision Benefits,2,Private industry workers,524000,Insurance carriers,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352400000000033357,Percent of private industry workers with access to flexible workplace; in insurance carriers,2019,32,,2.5,,IP,Incidence and Key Provision Benefits,2,Private industry workers,524000,Insurance carriers,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352400000000033357,Percent of private industry workers with access to flexible workplace; in insurance carriers,2020,34,,2.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,524000,Insurance carriers,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352400000000033357,Percent of private industry workers with access to flexible workplace; in insurance carriers,2021,33,,2.6,,IP,Incidence and Key Provision Benefits,2,Private industry workers,524000,Insurance carriers,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27352400000000033357,Percent of private industry workers with access to flexible workplace; in insurance carriers,2022,39,,2.8,,IP,Incidence and Key Provision Benefits,2,Private industry workers,524000,Insurance carriers,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27353000000000033357,Percent of private industry workers with access to flexible workplace; in real estate and rental and leasing,2010,7,,2.9,,IP,Incidence and Key Provision Benefits,2,Private industry workers,530000,Real estate and rental and leasing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27353000000000033357,Percent of private industry workers with access to flexible workplace; in real estate and rental and leasing,2011,5,,2.7,,IP,Incidence and Key Provision Benefits,2,Private industry workers,530000,Real estate and rental and leasing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27353000000000033357,Percent of private industry workers with access to flexible workplace; in real estate and rental and leasing,2014,2,,0.9,,IP,Incidence and Key Provision Benefits,2,Private industry workers,530000,Real estate and rental and leasing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27353000000000033357,Percent of private industry workers with access to flexible workplace; in real estate and rental and leasing,2015,3,,1.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,530000,Real estate and rental and leasing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27353000000000033357,Percent of private industry workers with access to flexible workplace; in real estate and rental and leasing,2016,5,,2.1,,IP,Incidence and Key Provision Benefits,2,Private industry workers,530000,Real estate and rental and leasing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27353000000000033357,Percent of private industry workers with access to flexible workplace; in real estate and rental and leasing,2017,6,,2.2,,IP,Incidence and Key Provision Benefits,2,Private industry workers,530000,Real estate and rental and leasing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27353000000000033357,Percent of private industry workers with access to flexible workplace; in real estate and rental and leasing,2018,5,,1.7,,IP,Incidence and Key Provision Benefits,2,Private industry workers,530000,Real estate and rental and leasing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27353000000000033357,Percent of private industry workers with access to flexible workplace; in real estate and rental and leasing,2019,3,,1.3,,IP,Incidence and Key Provision Benefits,2,Private industry workers,530000,Real estate and rental and leasing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27353000000000033357,Percent of private industry workers with access to flexible workplace; in real estate and rental and leasing,2020,4,,1.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,530000,Real estate and rental and leasing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27353000000000033357,Percent of private industry workers with access to flexible workplace; in real estate and rental and leasing,2021,7,,2.7,,IP,Incidence and Key Provision Benefits,2,Private industry workers,530000,Real estate and rental and leasing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27353000000000033357,Percent of private industry workers with access to flexible workplace; in real estate and rental and leasing,2022,8,,2.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,530000,Real estate and rental and leasing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27354000000000033357,"Percent of private industry workers with access to flexible workplace; in professional, scientific, and technical services",2010,18,,2.3,,IP,Incidence and Key Provision Benefits,2,Private industry workers,540000,"Professional, scientific, and technical services",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27354000000000033357,"Percent of private industry workers with access to flexible workplace; in professional, scientific, and technical services",2011,19,,2.5,,IP,Incidence and Key Provision Benefits,2,Private industry workers,540000,"Professional, scientific, and technical services",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27354000000000033357,"Percent of private industry workers with access to flexible workplace; in professional, scientific, and technical services",2012,25,,3.1,,IP,Incidence and Key Provision Benefits,2,Private industry workers,540000,"Professional, scientific, and technical services",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27354000000000033357,"Percent of private industry workers with access to flexible workplace; in professional, scientific, and technical services",2013,28,,2.6,,IP,Incidence and Key Provision Benefits,2,Private industry workers,540000,"Professional, scientific, and technical services",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27354000000000033357,"Percent of private industry workers with access to flexible workplace; in professional, scientific, and technical services",2014,29,,2.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,540000,"Professional, scientific, and technical services",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27354000000000033357,"Percent of private industry workers with access to flexible workplace; in professional, scientific, and technical services",2015,26,,2.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,540000,"Professional, scientific, and technical services",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27354000000000033357,"Percent of private industry workers with access to flexible workplace; in professional, scientific, and technical services",2016,24,,2.6,,IP,Incidence and Key Provision Benefits,2,Private industry workers,540000,"Professional, scientific, and technical services",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27354000000000033357,"Percent of private industry workers with access to flexible workplace; in professional, scientific, and technical services",2017,24,,2.7,,IP,Incidence and Key Provision Benefits,2,Private industry workers,540000,"Professional, scientific, and technical services",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27354000000000033357,"Percent of private industry workers with access to flexible workplace; in professional, scientific, and technical services",2018,27,,3.3,,IP,Incidence and Key Provision Benefits,2,Private industry workers,540000,"Professional, scientific, and technical services",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27354000000000033357,"Percent of private industry workers with access to flexible workplace; in professional, scientific, and technical services",2019,29,,3.0,,IP,Incidence and Key Provision Benefits,2,Private industry workers,540000,"Professional, scientific, and technical services",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27354000000000033357,"Percent of private industry workers with access to flexible workplace; in professional, scientific, and technical services",2020,30,,3.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,540000,"Professional, scientific, and technical services",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27354000000000033357,"Percent of private industry workers with access to flexible workplace; in professional, scientific, and technical services",2021,33,,3.8,,IP,Incidence and Key Provision Benefits,2,Private industry workers,540000,"Professional, scientific, and technical services",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27354000000000033357,"Percent of private industry workers with access to flexible workplace; in professional, scientific, and technical services",2022,38,,3.3,,IP,Incidence and Key Provision Benefits,2,Private industry workers,540000,"Professional, scientific, and technical services",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273540A0000000033357,Percent of private industry workers with access to flexible workplace; in professional and business services,2010,12,,1.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,540A00,Professional and business services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273540A0000000033357,Percent of private industry workers with access to flexible workplace; in professional and business services,2011,12,,1.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,540A00,Professional and business services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273540A0000000033357,Percent of private industry workers with access to flexible workplace; in professional and business services,2012,15,,1.8,,IP,Incidence and Key Provision Benefits,2,Private industry workers,540A00,Professional and business services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273540A0000000033357,Percent of private industry workers with access to flexible workplace; in professional and business services,2013,15,,1.5,,IP,Incidence and Key Provision Benefits,2,Private industry workers,540A00,Professional and business services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273540A0000000033357,Percent of private industry workers with access to flexible workplace; in professional and business services,2014,16,,1.3,,IP,Incidence and Key Provision Benefits,2,Private industry workers,540A00,Professional and business services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273540A0000000033357,Percent of private industry workers with access to flexible workplace; in professional and business services,2015,15,,1.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,540A00,Professional and business services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273540A0000000033357,Percent of private industry workers with access to flexible workplace; in professional and business services,2016,14,,1.3,,IP,Incidence and Key Provision Benefits,2,Private industry workers,540A00,Professional and business services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273540A0000000033357,Percent of private industry workers with access to flexible workplace; in professional and business services,2017,15,,1.3,,IP,Incidence and Key Provision Benefits,2,Private industry workers,540A00,Professional and business services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273540A0000000033357,Percent of private industry workers with access to flexible workplace; in professional and business services,2018,17,,1.5,,IP,Incidence and Key Provision Benefits,2,Private industry workers,540A00,Professional and business services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273540A0000000033357,Percent of private industry workers with access to flexible workplace; in professional and business services,2019,19,,1.5,,IP,Incidence and Key Provision Benefits,2,Private industry workers,540A00,Professional and business services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273540A0000000033357,Percent of private industry workers with access to flexible workplace; in professional and business services,2020,19,,1.6,,IP,Incidence and Key Provision Benefits,2,Private industry workers,540A00,Professional and business services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273540A0000000033357,Percent of private industry workers with access to flexible workplace; in professional and business services,2021,20,,2.2,,IP,Incidence and Key Provision Benefits,2,Private industry workers,540A00,Professional and business services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273540A0000000033357,Percent of private industry workers with access to flexible workplace; in professional and business services,2022,24,,1.6,,IP,Incidence and Key Provision Benefits,2,Private industry workers,540A00,Professional and business services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27356000000000033357,Percent of private industry workers with access to flexible workplace; in administrative and support and waste management and remediation services,2010,6,,1.5,,IP,Incidence and Key Provision Benefits,2,Private industry workers,560000,Administrative and support and waste management and remediation services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27356000000000033357,Percent of private industry workers with access to flexible workplace; in administrative and support and waste management and remediation services,2011,4,,1.3,,IP,Incidence and Key Provision Benefits,2,Private industry workers,560000,Administrative and support and waste management and remediation services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27356000000000033357,Percent of private industry workers with access to flexible workplace; in administrative and support and waste management and remediation services,2012,5,,1.6,,IP,Incidence and Key Provision Benefits,2,Private industry workers,560000,Administrative and support and waste management and remediation services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27356000000000033357,Percent of private industry workers with access to flexible workplace; in administrative and support and waste management and remediation services,2013,3,,1.0,,IP,Incidence and Key Provision Benefits,2,Private industry workers,560000,Administrative and support and waste management and remediation services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27356000000000033357,Percent of private industry workers with access to flexible workplace; in administrative and support and waste management and remediation services,2014,4,,1.1,,IP,Incidence and Key Provision Benefits,2,Private industry workers,560000,Administrative and support and waste management and remediation services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27356000000000033357,Percent of private industry workers with access to flexible workplace; in administrative and support and waste management and remediation services,2015,5,,1.3,,IP,Incidence and Key Provision Benefits,2,Private industry workers,560000,Administrative and support and waste management and remediation services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27356000000000033357,Percent of private industry workers with access to flexible workplace; in administrative and support and waste management and remediation services,2016,4,,1.2,,IP,Incidence and Key Provision Benefits,2,Private industry workers,560000,Administrative and support and waste management and remediation services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27356000000000033357,Percent of private industry workers with access to flexible workplace; in administrative and support and waste management and remediation services,2017,4,,1.0,,IP,Incidence and Key Provision Benefits,2,Private industry workers,560000,Administrative and support and waste management and remediation services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27356000000000033357,Percent of private industry workers with access to flexible workplace; in administrative and support and waste management and remediation services,2018,5,,1.1,,IP,Incidence and Key Provision Benefits,2,Private industry workers,560000,Administrative and support and waste management and remediation services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27356000000000033357,Percent of private industry workers with access to flexible workplace; in administrative and support and waste management and remediation services,2019,5,,1.0,,IP,Incidence and Key Provision Benefits,2,Private industry workers,560000,Administrative and support and waste management and remediation services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27356000000000033357,Percent of private industry workers with access to flexible workplace; in administrative and support and waste management and remediation services,2020,5,,0.9,,IP,Incidence and Key Provision Benefits,2,Private industry workers,560000,Administrative and support and waste management and remediation services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27356000000000033357,Percent of private industry workers with access to flexible workplace; in administrative and support and waste management and remediation services,2021,4,,1.2,,IP,Incidence and Key Provision Benefits,2,Private industry workers,560000,Administrative and support and waste management and remediation services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27356000000000033357,Percent of private industry workers with access to flexible workplace; in administrative and support and waste management and remediation services,2022,9,,1.5,,IP,Incidence and Key Provision Benefits,2,Private industry workers,560000,Administrative and support and waste management and remediation services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27360000000000033357,Percent of private industry workers with access to flexible workplace; in education and health services,2010,3,,0.7,,IP,Incidence and Key Provision Benefits,2,Private industry workers,600000,Education and health services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
